RA,DEC,Teff,logg,FeH,lmjd,planid,spid,fiberid,obsid,uid,rv,snru,snrg,mag_ps_g
198.9391311,-5.2267803,4951.91,2.431,-1.141,57887,HD131404S024825V02,1,186,571101186,G11220522188499,-24.27,39.28,156.24,-999.0
196.821006,-4.210297,4995.38,2.437,-0.728,57887,HD131404S024825V02,2,42,571102042,G11043893463036,39.53,18.51,92.46,15.4986
197.156104,-2.427041,4326.87,1.532,-0.705,57887,HD131404S024825V02,3,106,571103106,G11030875381735,213.81,5.88,59.09,-999.0
197.353649,-2.093802,4710.17,1.303,-1.467,57887,HD131404S024825V02,3,123,571103123,G11031070870259,165.34,32.07,111.08,-999.0
199.071971,-2.711406,4919.11,2.636,-0.761,57887,HD131404S024825V02,4,230,571104230,G11033132282784,-36.75,35.23,208.76,-999.0
197.69719,-4.004791,4894.47,2.726,-0.713,57887,HD131404S024825V02,5,215,571105215,G11032546910306,30.58,24.36,182.18,-999.0
200.011717,-3.403654,4706.91,1.608,-1.478,57887,HD131404S024825V02,6,82,571106082,G11222243741440,-18.08,16.52,129.27,-999.0
199.243972,-3.701254,4139.88,0.883,-1.007,57887,HD131404S024825V02,8,10,571108010,G11220301487817,141.88,5.03,99.42,13.6695
198.988175,-2.215913,5441.83,2.922,-1.671,57887,HD131404S024825V02,9,153,571109153,G11033657524875,2.48,35.35,124.03,15.5492
199.042368,-2.0576,4949.71,2.292,-1.353,57887,HD131404S024825V02,9,174,571109174,G11033722056272,35.89,5.6,48.2,-999.0
200.576729,-1.680884,4414.12,1.009,-1.36,57887,HD131404S024825V02,12,205,571112205,G11030102796088,236.68,5.49,83.11,-999.0
196.937846,-2.523931,4987.35,2.331,-0.751,57887,HD131404S024825V02,14,61,571114061,G11045104444508,139.87,32.07,127.82,-999.0
206.644485,12.733231,5154.15,2.99,-1.109,57887,HD134804N132012B01,3,22,571203022,G14934121223353,-64.65,10.25,33.38,-999.0
206.877604,13.083366,4899.74,2.128,-1.299,57887,HD134804N132012B01,4,5,571204005,G14937587423968,-215.66,35.7,145.13,14.9943
206.890647,13.912327,5393.6,2.766,-1.188,57887,HD134804N132012B01,4,44,571204044,G14937870285503,-139.59,44.91,148.93,14.5707
206.939954,12.940501,4044.63,0.125,-1.175,57887,HD134804N132012B01,4,134,571204134,G14937593215820,-14.39,7.51,75.9,-999.0
206.9607628,13.5882217,4924.27,2.248,-1.282,57887,HD134804N132012B01,4,194,571204194,G14937444240783,-39.81,26.15,106.73,15.2805
207.087501,12.73939,5032.94,2.504,-1.319,57887,HD134804N132012B01,5,114,571205114,G14937403592844,27.41,14.37,55.75,-999.0
208.755297,11.773409,4839.63,2.361,-0.973,57887,HD134804N132012B01,7,89,571207089,G14966254181624,-128.54,7.91,49.32,-999.0
207.942233,13.221179,5037.26,2.464,-1.355,57887,HD134804N132012B01,8,26,571208026,G14935401243765,-37.14,21.3,96.77,-999.0
208.117033,12.446012,4878.6,2.453,-0.712,57887,HD134804N132012B01,8,128,571208128,G14935455049780,-38.28,17.97,86.95,15.1898
207.405098,12.548925,5240.93,2.501,-0.764,57887,HD134804N132012B01,8,158,571208158,G14937419079011,-40.85,10.77,50.93,15.7085
207.6917217,12.1684856,5092.54,2.669,-1.059,57887,HD134804N132012B01,8,195,571208195,G14935217115710,-20.02,7.04,35.3,-999.0
207.686094,13.047265,5228.67,2.916,-1.326,57887,HD134804N132012B01,8,230,571208230,G14935376303174,-116.18,9.33,37.79,16.1955
207.716867,13.500431,4966.7,2.371,-1.375,57887,HD134804N132012B01,9,23,571209023,G14935349333377,-208.71,15.4,59.57,-999.0
207.924976,14.078668,4785.32,2.108,-1.019,57887,HD134804N132012B01,9,49,571209049,G14935055256635,174.61,11.87,63.78,-999.0
208.987173,14.693257,4627.81,1.454,-1.461,57887,HD134804N132012B01,12,205,571212205,G14942937511709,-156.2,13.07,77.49,15.274
208.903431,13.820219,5127.03,2.451,-0.708,57887,HD134804N132012B01,13,217,571213217,G14935093928595,-3.38,10.3,77.95,15.3903
206.694992,14.248669,5098.06,2.699,-1.325,57887,HD134804N132012B01,15,181,571215181,G14937891634569,34.26,27.86,110.27,18.8473
205.341514,14.75824,4913.91,2.253,-1.196,57887,HD134804N132012B01,16,214,571216214,G14937153729223,-91.22,20.54,83.97,19.0563
233.531421,18.290005,4553.5,1.309,-1.145,57887,HD153145N202238B01,1,177,571301177,G15215521982066,-218.58,5.05,27.27,14.809
230.918098,19.061705,5027.51,2.301,-1.402,57887,HD153145N202238B01,2,169,571302169,G15217308801688,-40.56,6.32,25.46,19.5841
231.681018,20.732256,5069.07,2.596,-1.443,57887,HD153145N202238B01,3,117,571303117,G15217865691997,-140.93,16.75,57.65,14.7772
232.831843,20.847571,4979.86,2.196,-1.773,57887,HD153145N202238B01,4,50,571304050,G15220670177684,-7.56,26.87,88.42,18.0067
232.912595,19.817479,4932.96,2.321,-1.259,57887,HD153145N202238B01,4,142,571304142,G15217409965947,63.21,7.93,27.39,-999.0
233.103514,19.445386,4720.35,1.62,-1.554,57887,HD153145N202238B01,5,104,571305104,G15217448324314,-100.3,14.22,63.6,-999.0
234.504347,20.173906,5072.48,2.665,-1.182,57887,HD153145N202238B01,6,45,571306045,G15221204497559,-152.6,5.56,23.61,16.4834
234.149226,19.939201,4785.19,2.147,-0.725,57887,HD153145N202238B01,8,71,571308071,G15221042259581,-24.59,5.05,32.17,18.699
234.05591,20.185712,5129.52,2.539,-0.903,57887,HD153145N202238B01,8,82,571308082,G15221330732366,-42.54,26.7,103.76,14.6488
233.823423,20.597838,5205.69,2.512,-0.936,57887,HD153145N202238B01,9,3,571309003,G15221318069433,-134.04,22.33,83.61,-999.0
233.929821,20.999539,5084.76,2.561,-1.305,57887,HD153145N202238B01,9,48,571309048,G15221253288588,-83.68,7.03,27.25,-999.0
234.416863,20.830984,4907.96,2.149,-0.799,57887,HD153145N202238B01,9,135,571309135,G15221312407867,-78.34,19.34,86.3,-999.0
234.048793,20.55034,5468.66,2.917,-1.081,57887,HD153145N202238B01,9,243,571309243,G15221348518705,-204.36,8.63,32.03,20.1833
230.983868,20.007563,4936.79,2.806,-0.744,57887,HD153145N202238B01,10,15,571310015,G15217946539019,-108.01,11.29,43.33,-999.0
230.826994,19.287438,4996.62,2.542,-1.281,57887,HD153145N202238B01,10,195,571310195,G15217326291559,52.79,6.8,33.24,-999.0
232.794749,22.293156,4910.03,2.668,-0.701,57887,HD153145N202238B01,11,176,571311176,G15219737481503,-110.63,5.23,28.47,15.5336
232.9672925,22.1162894,4470.19,1.139,-1.272,57887,HD153145N202238B01,11,231,571311231,G15219736218219,-66.3,6.02,30.89,-999.0
231.359432,21.009742,4868.26,2.067,-1.238,57887,HD153145N202238B01,14,165,571314165,G15217844560615,-166.83,7.25,27.42,16.0398
232.190319,21.376069,5082.13,2.446,-1.743,57887,HD153145N202238B01,15,87,571315087,G15217644304046,38.38,28.17,83.17,-999.0
274.94103,22.005908,5178.0,2.479,-0.939,57887,HD181910N242645V01,1,13,571401013,G13970225910730,-65.36,8.02,39.01,-999.0
273.5477967,22.8849528,4796.09,2.605,-0.712,57887,HD181910N242645V01,2,234,571402234,G13969663938186,-25.73,10.04,62.89,-999.0
273.314156,24.990064,5042.66,2.23,-0.863,57887,HD181910N242645V01,3,118,571403118,G13901887161165,13.29,11.99,59.1,14.2144
275.136434,23.285081,5000.13,2.348,-0.828,57887,HD181910N242645V01,5,148,571405148,G13899727827951,-15.86,11.17,67.03,-999.0
276.947266,23.398337,5115.86,2.417,-0.972,57887,HD181910N242645V01,6,112,571406112,G13905015537118,31.85,7.65,42.38,-999.0
276.655823,23.855338,5062.01,2.394,-0.708,57887,HD181910N242645V01,6,192,571406192,G13905005447935,57.54,14.85,81.4,-999.0
275.28267,22.827882,5307.38,2.776,-0.883,57887,HD181910N242645V01,7,38,571407038,L13969452695127,-67.54,29.89,118.89,-999.0
276.252134,23.038477,4940.65,2.13,-0.929,57887,HD181910N242645V01,7,69,571407069,G13969448108015,-54.16,8.49,56.09,-999.0
275.664203,24.336586,4319.38,1.388,-0.924,57887,HD181910N242645V01,8,27,571408027,L13913735276424,-1.54,5.27,78.01,-999.0
275.841436,25.163323,5030.65,2.401,-0.744,57887,HD181910N242645V01,9,33,571409033,G13914509153208,-53.33,8.73,45.18,-999.0
273.266391,23.596538,4209.1,1.332,-1.281,57887,HD181910N242645V01,10,162,571410162,L13902289766323,-151.8,6.19,45.64,-999.0
272.861392,24.173985,5445.31,2.863,-0.904,57887,HD181910N242645V01,10,234,571410234,G13902367633568,11.49,13.54,53.93,14.0394
274.076263,25.296693,4989.11,2.06,-0.923,57887,HD181910N242645V01,15,226,571415226,G13914103594692,-41.7,7.65,58.16,-999.0
174.116306,17.03372,4378.21,0.833,-1.657,57888,HD112941N152447V02,12,116,571612116,G15425378018595,-86.79,26.63,209.54,-999.0
174.173238,16.796036,5093.74,2.424,-0.791,57888,HD112941N152447V02,12,163,571612163,G15425439531442,-57.87,47.02,283.2,-999.0
214.448861,13.544959,5178.51,2.501,-1.628,57888,HD141728N151548B01,1,158,571701158,G14938921994985,285.31,8.73,35.26,-999.0
212.964219,15.378744,5047.65,2.721,-1.09,57888,HD141728N151548B01,3,64,571703064,G14939672888882,-5.36,11.61,48.53,-999.0
213.650081,15.64756,5443.23,2.886,-1.444,57888,HD141728N151548B01,3,141,571703141,G15228113127765,-201.07,31.18,104.73,-999.0
213.785605,15.769524,4880.92,2.265,-1.174,57888,HD141728N151548B01,3,144,571703144,G15228140123900,66.06,15.82,74.31,-999.0
213.3755,15.237002,4803.86,1.764,-1.625,57888,HD141728N151548B01,3,170,571703170,G14939546925648,42.78,7.66,31.19,-999.0
213.265802,15.143705,4548.36,1.254,-1.433,57888,HD141728N151548B01,3,177,571703177,L14941674996579,-246.67,23.47,129.37,-999.0
214.329286,15.762471,5053.37,2.635,-1.226,57888,HD141728N151548B01,4,201,571704201,G15229189346528,126.54,6.8,35.6,17.1305
214.579306,15.656969,5395.4,2.756,-1.241,57888,HD141728N151548B01,4,203,571704203,G15229202729968,-107.06,19.04,77.38,15.9025
214.854069,15.231878,5036.32,2.383,-1.505,57888,HD141728N151548B01,4,227,571704227,G15226233524650,-30.05,51.97,177.06,-999.0
214.199163,13.905882,4207.65,0.47,-1.781,57888,HD141728N151548B01,5,82,571705082,G14938379680766,51.04,5.35,70.81,-999.0
215.627081,15.011244,4792.5,2.225,-0.976,57888,HD141728N151548B01,8,56,571708056,G15226387541337,-88.79,17.52,99.64,-999.0
215.418222,14.892719,5123.02,2.823,-1.299,57888,HD141728N151548B01,8,67,571708067,G15226375739471,-203.83,11.27,50.77,-999.0
215.194981,15.911494,5248.55,2.913,-1.343,57888,HD141728N151548B01,9,31,571709031,G15229363038584,-34.02,27.91,92.7,-999.0
215.142131,15.949513,4992.91,2.347,-1.332,57888,HD141728N151548B01,9,50,571709050,G15229355361416,-132.12,10.46,46.39,16.1587
215.03937,16.795346,4681.6,1.454,-1.195,57888,HD141728N151548B01,9,100,571709100,G15229823507314,-67.42,14.19,71.56,-999.0
214.935361,16.41949,5098.67,2.963,-1.035,57888,HD141728N151548B01,9,124,571709124,G15229346803016,-69.05,18.69,77.76,15.7724
211.956824,15.031109,4758.96,2.166,-0.864,57888,HD141728N151548B01,10,137,571710137,G14941281923525,-22.89,8.24,53.39,-999.0
212.763575,14.726557,5087.12,2.912,-1.046,57888,HD141728N151548B01,10,204,571710204,G14942031261937,-7.58,14.71,62.77,-999.0
214.866293,17.683397,4831.96,1.818,-1.351,57888,HD141728N151548B01,11,38,571711038,G15228549161713,-147.81,5.25,36.78,-999.0
216.256431,16.239095,5182.02,2.89,-1.343,57888,HD141728N151548B01,13,118,571713118,G15229930290316,7.45,8.8,62.48,15.9126
212.359073,16.246107,4962.8,2.358,-1.236,57888,HD141728N151548B01,14,4,571714004,G14939888026367,-96.51,23.02,102.55,-999.0
212.792035,16.13421,5112.33,2.789,-1.305,57888,HD141728N151548B01,14,83,571714083,G14939603562750,33.98,25.89,97.57,-999.0
212.595458,15.85503,4975.5,2.297,-1.284,57888,HD141728N151548B01,14,211,571714211,G14939678484248,-221.75,14.19,68.33,15.0754
211.835877,15.45068,4957.78,2.292,-1.159,57888,HD141728N151548B01,14,233,571714233,G14939350056527,-123.15,14.54,59.39,15.044
212.09126,15.516025,5196.55,2.287,-1.539,57888,HD141728N151548B01,14,238,571714238,G14939365001044,-187.9,28.69,93.46,15.0918
213.369921,16.022215,4523.13,1.509,-1.089,57888,HD141728N151548B01,15,67,571715067,G15228293691652,60.4,9.4,92.14,15.0629
213.274214,16.225449,5491.83,2.928,-1.138,57888,HD141728N151548B01,15,89,571715089,G15228242333985,65.25,7.54,41.53,20.9587
214.5685019,16.1618678,4665.99,1.623,-0.865,57888,HD141728N151548B01,15,114,571715114,G15229302480707,-179.89,15.05,98.68,15.3376
237.072164,12.387876,4955.83,2.422,-0.973,57888,HD154717N140655B01,1,131,571801131,G14471416309032,-121.58,27.28,92.3,18.4315
236.607908,12.270983,4473.45,0.877,-1.747,57888,HD154717N140655B01,1,159,571801159,G14470015984067,-270.29,7.26,38.37,15.3778
234.909287,12.681734,5274.79,2.92,-1.619,57888,HD154717N140655B01,2,155,571802155,G14469835492419,99.36,6.01,21.81,16.9157
237.155886,14.462941,5190.37,2.95,-1.216,57888,HD154717N140655B01,4,51,571804051,G14473991651639,-197.08,28.19,122.58,-999.0
237.224213,14.506171,5081.27,2.975,-0.727,57888,HD154717N140655B01,4,205,571804205,G14473929502998,-76.92,16.49,92.65,-999.0
238.800003,13.544929,4829.22,2.311,-0.799,57888,HD154717N140655B01,6,184,571806184,G14471788166905,-64.61,6.66,43.21,16.1598
238.278759,12.095465,5020.25,2.309,-1.5,57888,HD154717N140655B01,7,219,571807219,G14489140685729,-93.15,9.61,48.83,-999.0
238.024302,13.998897,4776.58,1.664,-1.337,57888,HD154717N140655B01,8,88,571808088,G14473105780098,29.78,7.44,46.09,19.9232
237.770703,14.306345,5019.67,2.628,-1.16,57888,HD154717N140655B01,9,15,571809015,G14473857454267,-156.97,5.17,32.31,-999.0
237.722868,14.407842,5290.98,2.44,-0.95,57888,HD154717N140655B01,9,17,571809017,G14473856222299,0.68,37.86,99.67,14.5842
237.755602,14.919683,5062.47,2.642,-1.319,57888,HD154717N140655B01,9,37,571809037,G14473095506603,-142.58,6.21,29.73,-999.0
237.654896,15.136446,5013.2,2.395,-1.243,57888,HD154717N140655B01,9,62,571809062,G14473037203683,18.04,7.42,38.74,-999.0
234.669389,13.761771,5073.1,2.697,-1.727,57888,HD154717N140655B01,10,101,571810101,G15213727570335,-158.49,12.59,45.91,16.3437
234.414764,13.792937,4931.4,2.517,-1.017,57888,HD154717N140655B01,10,149,571810149,G15213768285278,-166.95,30.28,125.61,14.8293
236.557455,15.849551,5205.16,2.902,-1.79,57888,HD154717N140655B01,11,97,571811097,G15214404085567,-46.73,12.85,49.9,15.9322
235.095191,14.151477,5455.35,2.882,-0.876,57888,HD154717N140655B01,14,62,571814062,G15213239514839,-43.82,23.62,84.98,-999.0
236.372199,14.978534,5137.19,2.789,-1.331,57888,HD154717N140655B01,15,250,571815250,G14473301197492,-161.99,8.85,55.34,15.6581
247.301503,4.682678,4907.92,2.207,-1.501,57888,HD163300N063640B02,2,19,571902019,G14520136357251,-6.98,11.06,47.11,15.5321
246.414552,4.97098,5323.72,2.873,-1.602,57888,HD163300N063640B02,2,90,571902090,G14449570701966,-85.47,21.97,69.31,-999.0
247.123895,6.954216,5006.63,2.238,-1.788,57888,HD163300N063640B02,3,56,571903056,G14526894906603,-178.57,19.12,68.39,-999.0
247.635154,7.08646,4906.53,2.688,-0.87,57888,HD163300N063640B02,3,135,571903135,G14531144672978,-18.28,16.25,78.74,-999.0
248.499878,5.650001,5030.98,2.277,-0.701,57888,HD163300N063640B02,5,115,571905115,G14519795302892,39.72,5.41,51.53,-999.0
249.189841,7.207675,5014.35,2.27,-0.804,57888,HD163300N063640B02,9,30,571909030,G14531765134553,-77.68,12.5,67.5,-999.0
249.235234,7.195901,5002.3,2.691,-1.102,57888,HD163300N063640B02,9,48,571909048,G14531763753914,20.83,7.3,40.99,-999.0
248.807731,7.939028,4670.65,1.859,-1.115,57888,HD163300N063640B02,9,82,571909082,G14531752660953,44.39,6.46,44.66,-999.0
249.03299,7.999568,5101.66,2.96,-1.136,57888,HD163300N063640B02,9,89,571909089,G14531714210745,-46.11,10.02,40.06,21.7247
249.495467,7.282732,5358.79,2.614,-1.021,57888,HD163300N063640B02,9,189,571909189,G14533231764702,35.38,24.79,86.17,-999.0
249.410319,7.419027,5059.5,2.61,-1.445,57888,HD163300N063640B02,9,192,571909192,G14531753490981,-180.69,12.07,31.35,-999.0
246.398201,6.378547,5065.51,2.772,-1.15,57888,HD163300N063640B02,10,15,571910015,G14454771530270,78.49,17.92,80.52,-999.0
246.011831,6.275323,4707.63,1.727,-1.434,57888,HD163300N063640B02,10,114,571910114,G14454937753928,-98.27,7.06,46.93,-999.0
246.115305,5.83928,4872.38,2.18,-0.859,57888,HD163300N063640B02,10,177,571910177,G14463366917771,-34.56,12.31,68.65,15.3566
248.885378,8.863527,5234.28,2.585,-1.122,57888,HD163300N063640B02,11,42,571911042,G14526929777675,-92.65,13.68,57.37,19.0519
249.540251,8.600082,4470.01,0.979,-1.724,57888,HD163300N063640B02,12,41,571912041,G14533685508928,-271.7,5.1,51.49,-999.0
250.373388,6.619977,5184.45,2.491,-0.972,57888,HD163300N063640B02,13,63,571913063,G14532776882210,19.57,9.2,75.58,-999.0
249.7932,6.8344433,5041.03,2.154,-1.37,57888,HD163300N063640B02,13,213,571913213,G14533328177204,-197.78,11.07,77.03,-999.0
249.714005,7.074395,4916.3,2.091,-1.542,57888,HD163300N063640B02,13,226,571913226,G14533293910113,-61.88,10.49,80.4,-999.0
249.783991,6.956936,4885.92,2.402,-0.86,57888,HD163300N063640B02,13,230,571913230,G14533254881975,17.28,5.6,66.4,15.2811
246.134439,6.795191,5117.08,2.657,-1.598,57888,HD163300N063640B02,14,34,571914034,G14454821966866,-102.59,17.82,71.35,-999.0
246.471235,6.850717,4922.1,2.303,-1.37,57888,HD163300N063640B02,14,66,571914066,G14526804615295,94.12,15.01,81.49,-999.0
246.602227,7.686614,5017.98,2.936,-0.877,57888,HD163300N063640B02,14,138,571914138,G14527539179245,35.15,9.73,41.82,20.2278
248.537521,7.370674,4940.96,2.109,-1.779,57888,HD163300N063640B02,15,106,571915106,G14531857626112,-116.03,14.17,65.93,18.4094
248.302718,7.768031,4700.5,2.403,-0.736,57888,HD163300N063640B02,15,131,571915131,G14531610014646,-2.39,7.17,62.82,19.3552
247.865192,7.966001,5016.5,2.504,-0.897,57888,HD163300N063640B02,15,151,571915151,G14527097395448,-24.02,6.77,28.84,-999.0
246.510681,7.950567,4871.55,2.645,-0.858,57888,HD163300N063640B02,16,12,571916012,G14527318745356,-66.08,8.48,40.87,19.2785
246.929313,7.870139,4895.27,2.457,-1.077,57888,HD163300N063640B02,16,99,571916099,G14527579590523,60.78,7.14,23.62,-999.0
247.693331,8.362873,4913.9,2.305,-1.208,57888,HD163300N063640B02,16,106,571916106,G14527494059485,-139.41,10.25,59.94,-999.0
246.771245,8.146083,4968.86,2.298,-1.578,57888,HD163300N063640B02,16,194,571916194,G14527288047976,-18.33,17.07,72.03,15.2374
280.9016822,41.6928914,5051.0,2.373,-0.786,57888,HD184435N434959V01,1,50,572001050,G14034236171943,-130.97,27.02,99.34,-999.0
281.043975,42.017909,4954.13,2.381,-0.719,57888,HD184435N434959V01,1,164,572001164,G14034304537190,-85.3,6.0,28.83,-999.0
280.4396297,42.0916569,5339.85,2.778,-1.565,57888,HD184435N434959V01,2,52,572002052,G14034256671209,-135.37,26.6,64.67,-999.0
280.4454956,42.0386178,4492.12,0.96,-1.726,57888,HD184435N434959V01,2,63,572002063,G14034257451082,-137.56,11.16,39.03,14.3906
280.5368531,44.1165428,4844.67,2.678,-0.737,57888,HD184435N434959V01,4,24,572004024,G14034974633642,-47.95,16.94,90.9,-999.0
281.3503908,43.2487719,4763.24,2.413,-0.744,57888,HD184435N434959V01,4,77,572004077,G14035346177061,-39.0,12.84,75.55,-999.0
281.8177375,43.6889381,5093.73,2.589,-0.782,57888,HD184435N434959V01,4,120,572004120,G14035353181805,-77.77,7.3,33.53,-999.0
280.4422056,43.7884731,4922.92,2.766,-0.703,57888,HD184435N434959V01,4,158,572004158,G14034959237127,-82.52,13.44,64.41,-999.0
284.3777778,43.5146489,5010.18,2.953,-0.756,57888,HD184435N434959V01,6,130,572006130,L14032569481636,-157.74,7.48,41.67,-999.0
284.1213503,43.6410161,4896.39,2.211,-1.228,57888,HD184435N434959V01,6,145,572006145,G14032567237819,-237.5,7.73,41.13,-999.0
283.4744361,43.2760581,4723.21,1.755,-0.731,57888,HD184435N434959V01,6,241,572006241,G14032457579215,-14.99,7.3,59.13,-999.0
283.0994808,43.6167931,4908.71,2.25,-0.727,57888,HD184435N434959V01,8,54,572008054,G14032393393760,25.14,17.55,81.84,-999.0
282.751242,43.76899,4778.89,1.678,-0.841,57888,HD184435N434959V01,8,88,572008088,G14035269886677,-145.17,11.96,69.0,-999.0
282.2801764,42.4853969,5115.53,2.91,-1.121,57888,HD184435N434959V01,8,208,572008208,G14035159197944,-153.9,13.14,50.75,-999.0
282.2439614,44.4189586,4338.33,1.42,-0.714,57888,HD184435N434959V01,9,204,572009204,G14035749273265,-77.26,6.56,65.96,-999.0
281.3021578,45.8215808,4361.7,1.522,-0.815,57888,HD184435N434959V01,11,114,572011114,G14033419089205,-189.8,7.71,77.17,-999.0
280.946544,44.667739,4585.79,1.401,-1.252,57888,HD184435N434959V01,15,119,572015119,G14035771230646,-125.27,23.34,143.77,-999.0
281.3909525,44.5049783,4947.53,2.308,-0.71,57888,HD184435N434959V01,15,120,572015120,G14035942486292,-52.38,12.88,76.93,13.7116
279.333291,45.187278,4828.16,2.503,-0.805,57888,HD184435N434959V01,16,169,572016169,G14033029832396,-73.62,6.74,46.1,-999.0
172.851644,16.059447,4892.9,2.733,-0.75,57889,HD113029N182435V02,1,4,572101004,G15643538611298,-40.36,6.59,44.1,14.429
170.700641,16.836224,5111.12,2.458,-0.922,57889,HD113029N182435V02,2,93,572102093,G15645531893673,32.63,34.61,113.26,-999.0
171.067556,18.567345,4872.76,2.446,-0.767,57889,HD113029N182435V02,3,65,572103065,G15650500311848,-83.41,15.28,83.08,14.1845
171.790672,18.185653,4354.32,1.291,-1.152,57889,HD113029N182435V02,3,193,572103193,G15648343475859,246.95,7.11,57.58,-999.0
172.008956,18.719076,4777.77,1.967,-1.098,57889,HD113029N182435V02,4,6,572104006,G15650406905695,-12.25,9.91,59.56,17.0602
173.129339,18.113969,4310.55,1.332,-0.912,57889,HD113029N182435V02,4,104,572104104,G15648614962045,-71.88,7.36,85.69,14.7667
172.649921,17.69895,4492.08,1.169,-1.187,57889,HD113029N182435V02,5,113,572105113,G15648572112515,26.2,7.4,79.0,14.062
175.015464,17.669743,5178.72,2.794,-1.301,57889,HD113029N182435V02,6,163,572106163,G15411676729829,125.25,15.5,62.53,14.0121
173.208535,16.592535,4537.48,1.553,-0.742,57889,HD113029N182435V02,7,49,572107049,G15643569228898,-169.1,5.04,54.95,14.2071
174.173238,16.796036,5060.24,2.333,-0.838,57889,HD113029N182435V02,7,61,572107061,G15425439531442,-56.09,38.0,154.02,-999.0
173.7803,17.038745,5214.01,2.538,-1.113,57889,HD113029N182435V02,7,117,572107117,G15643360166132,206.1,18.45,73.53,13.303
173.644815,18.376841,4408.22,1.07,-1.359,57889,HD113029N182435V02,8,35,572108035,G15647713730294,-50.97,13.51,94.82,-999.0
173.786451,18.812424,4655.25,2.227,-0.717,57889,HD113029N182435V02,9,144,572109144,G15648057140473,64.06,7.53,46.78,16.4483
170.585423,17.784377,4390.01,1.244,-1.16,57889,HD113029N182435V02,10,64,572110064,G15646894969938,-89.09,17.36,95.79,-999.0
170.222624,18.230064,5182.08,2.892,-1.333,57889,HD113029N182435V02,10,141,572110141,G15646923145651,-117.84,17.86,61.93,14.1161
172.694375,20.291916,4781.06,2.543,-0.702,57889,HD113029N182435V02,11,200,572111200,G15649888801373,4.08,11.06,71.03,17.8128
172.836431,20.119194,4397.27,1.476,-0.866,57889,HD113029N182435V02,11,242,572111242,G15650025210715,137.47,8.01,63.72,-999.0
173.626609,20.263395,5118.3,2.622,-0.851,57889,HD113029N182435V02,12,59,572112059,G15649254326716,126.91,29.57,144.44,-999.0
173.683595,20.10741944,5048.28,2.657,-0.734,57889,HD113029N182435V02,12,66,572112066,L15647908755209,-22.47,27.66,131.63,-999.0
170.550974,19.20233,4594.64,1.717,-0.973,57889,HD113029N182435V02,14,108,572114108,G15647244035052,-155.3,5.58,49.63,-999.0
170.8689169,19.2601125,5063.95,2.362,-0.802,57889,HD113029N182435V02,14,131,572114131,G15650130811875,77.44,38.19,140.79,14.5499
172.351098,19.370713,5269.99,2.491,-1.328,57889,HD113029N182435V02,15,8,572115008,G15649967590613,-118.49,16.34,68.15,14.378
172.11661,19.7965481,5379.99,2.74,-0.951,57889,HD113029N182435V02,15,153,572115153,G15650766657374,165.08,41.34,154.16,-999.0
207.4567931,-4.3935706,4685.36,1.648,-1.354,57889,HD134838S025025B01,1,130,572201130,G11166514815372,246.87,6.09,57.71,-999.0
206.0621,-2.617887,4790.04,1.693,-1.545,57889,HD134838S025025B01,3,73,572203073,G11152479044303,-119.03,5.71,40.2,-999.0
206.475456,-2.302939,4722.55,1.513,-1.215,57889,HD134838S025025B01,3,145,572203145,G11164183829392,-184.73,9.5,82.33,15.2803
206.69216,-2.493964,5117.04,2.927,-1.221,57889,HD134838S025025B01,4,25,572204025,G11164227217280,100.27,13.32,87.16,14.9781
207.209178,-3.358357,5015.93,2.512,-1.126,57889,HD134838S025025B01,4,80,572204080,G11166725528072,-18.89,19.36,62.59,-999.0
208.304345,-4.555211,5204.53,2.694,-1.466,57889,HD134838S025025B01,7,19,572207019,G11163579347528,-31.05,11.89,59.31,18.6445
205.364739,-2.843895,4940.25,2.267,-1.094,57889,HD134838S025025B01,10,13,572210013,G11153003439547,97.11,8.65,55.66,15.8839
204.953914,-3.241363,4688.54,1.891,-0.978,57889,HD134838S025025B01,10,125,572210125,G11151326913444,-42.93,15.61,90.69,14.6813
204.900598,-3.016905,4607.57,1.564,-1.296,57889,HD134838S025025B01,10,141,572210141,G11151184262159,250.08,9.83,77.3,14.9169
207.056499,-0.680114,4622.53,1.564,-1.309,57889,HD134838S025025B01,11,196,572211196,G11152099065110,203.5,10.24,87.1,-999.0
208.759887,-1.12659,5309.77,2.976,-1.766,57889,HD134838S025025B01,12,179,572212179,G11160379725954,-51.57,7.72,41.53,15.3272
206.303721,-1.529961,4937.27,2.117,-0.913,57889,HD134838S025025B01,15,160,572215160,G11152504228963,103.1,5.14,55.9,-999.0
183.875089,-4.892974,4659.18,1.873,-0.761,57890,HD121616S031407V02,1,175,572401175,G11008693590624,90.43,19.07,140.12,-999.0
183.747784,-2.91556,5070.94,2.434,-0.814,57890,HD121616S031407V02,4,22,572404022,G11011384686206,56.34,25.53,111.24,13.3224
184.169441,-3.626205,5107.6,2.642,-1.664,57890,HD121616S031407V02,4,99,572404099,G11012048379834,165.55,5.47,42.4,14.4418
186.314769,-3.846876,4956.99,2.191,-1.779,57890,HD121616S031407V02,6,131,572406131,G11006771540564,56.52,24.34,102.37,-999.0
184.640465,-4.460427,5057.67,2.847,-0.915,57890,HD121616S031407V02,8,104,572408104,G11008850861990,-148.53,24.13,149.06,-999.0
185.3863639,-2.9076508,5400.96,2.691,-1.037,57890,HD121616S031407V02,9,143,572409143,G11011766623087,129.06,12.25,59.74,-999.0
